"id_policy","id_person","product","benefit_amount","benefit_currency","start_date","n-year","h-payment","birthday","gender","int_rate","base_date","x","x_base","maturity_date","t","apv_ben_0","apv_ann_0","pure_premium","gross_premium","apv_ben_t","apv_ann_t","res_t","apv_ben_exp_t","apv_ann_exp_t","res_exp_t"
"P10855","ID0639","h-payment years, whole life insurance",1e+06,"MXN",2013-01-04,NA,"up to 65 years of age",1999-05-13,"m",0.05,2025-12-31,13,26,NA,12,100778.816869843,17.977770595036,5605.74607052053,7474.33,158768.507200599,17.977770595036,57989.664631902,115797.982470852,18.4327112993614,12468.8571862345
"P10856","ID0539","h-payment years, whole life insurance",1e+06,"MXN",2023-11-07,NA,"up to 65 years of age",1981-03-23,"m",0.05,2025-12-31,42,44,NA,2,279106.34665291,12.5818847038304,22183.1906127657,29577.59,296886.592966521,12.5818847038304,17780.2225686464,241770.562443746,13.058133816369,-47900.5336955273
"P10857","ID0057","n-year term insurance",2e+06,"MXN",2018-05-11,10,NA,1989-06-29,"m",0.05,2025-12-31,28,36,2028-05-11,7,62026.9775869442,7.79807906523393,7954.13550799686,10605.51,27287.9978629414,2.77748251725167,5195.53390428806,12904.9573032021,2.78810810628202,-9272.02399848917
"P10858","ID0601","n-year term insurance",1e+06,"MXN",2012-06-12,10,NA,1987-07-09,"m",0.05,2025-12-31,24,38,2022-06-12,13,25300.8782388037,7.82103492506917,3234.97829650465,4313.3,0,0,0,0,0,0
"P10859","ID0097","n-year term insurance",2500000,"MXN",2024-08-22,15,NA,1998-11-14,"m",0.05,2025-12-31,25,27,2039-08-22,1,100402.004256776,10.4208547588178,9634.71870403135,12846.29,98579.2988389629,9.94393390126567,2772.30486159532,45215.3387020271,10.0706585881797,-51812.611834033
"P10860","ID0438","n-year term insurance",2500000,"MXN",2010-03-12,20,NA,1980-09-28,"m",0.05,2025-12-31,29,45,2030-03-12,15,167085.689465311,12.3090955014776,13574.164685395,18098.89,96117.8977588468,4.35839819584434,36956.2706167579,54507.8872529237,4.39729113375101,-5181.67914287737
"P10861","ID0981","n-year endowment insurance",1500000,"MXN",2016-05-24,10,NA,1986-07-05,"m",0.05,2025-12-31,29,39,2026-05-24,9,931045.24522367,7.79135290400989,119497.249924913,159329.67,1428767.65862107,0.975521187259704,1312195.556988,1428677.7002102,0.976649463562765,1311970.77265886
"P10862","ID0510","n-year term insurance",2e+06,"MXN",2017-09-11,15,NA,1967-05-13,"m",0.05,2025-12-31,50,58,2032-09-11,8,310029.724549756,9.71989027608497,31896.4222582388,42528.56,229850.151380496,5.5802174167997,51861.192962938,169710.80329433,5.68157487767174,-11511.0952653369
"P10863","ID0073","h-payment years, whole life insurance",2500000,"MXN",2012-06-15,NA,"up to 65 years of age",1977-03-07,"f",0.05,2025-12-31,35,48,NA,13,410942.92058469,15.1837488355172,27064.6547856107,36086.21,689656.527344374,15.1837488355172,278713.565545078,695922.025237849,14.9991813011312,289974.320542328
"P10864","ID1014","n-year endowment insurance",1e+06,"MXN",2016-04-26,15,NA,1985-06-08,"m",0.05,2025-12-31,30,40,2031-04-26,9,496123.646480175,10.3506169335817,47931.7947581023,63909.06,750827.520329989,5.11886014264597,505471.365339012,748548.495697697,5.16496325746247,500982.535658473
"P10865","ID0407","n-year endowment insurance",5e+05,"MXN",2019-11-05,15,NA,1988-04-19,"m",0.05,2025-12-31,31,37,2034-11-05,6,248500.135637708,10.3327398195565,24049.7815659094,32066.38,326729.834866314,7.11906071156678,155517.955351186,324651.750050686,7.20351911457029,151408.664101881
"P10866","ID0181","n-year endowment insurance",5e+05,"MXN",2017-08-13,15,NA,1970-10-11,"m",0.05,2025-12-31,46,55,2032-08-13,8,259096.969827122,9.90042197786098,26170.2956102786,34893.73,362524.14006724,5.65073584133698,214642.702005539,360163.446484107,5.74648995060045,209776.094896133
"P10867","ID0845","n-year endowment insurance",2500000,"MXN",2015-10-13,10,NA,1994-03-20,"m",0.05,2025-12-31,21,31,2025-10-13,10,1546061.13580232,7.83756205787415,197263.01678837,263017.36,0,0,0,0,0,0
"P10868","ID0710","n-year endowment insurance",2500000,"MXN",2018-02-01,10,NA,1968-04-06,"f",0.05,2025-12-31,49,57,2028-02-01,7,1561018.62086784,7.71599108079174,202309.541901086,269746.06,2164103.95812274,2.76049582709816,1605629.30336812,2164815.39009711,2.75482242284412,1607488.51917571
"P10869","ID0966","n-year term insurance",1e+06,"MXN",2011-08-01,10,NA,1981-12-09,"m",0.05,2025-12-31,29,44,2021-08-01,14,32716.647584942,7.79135290400989,4199.09712575131,5598.8,0,0,0,0,0,0
"P10870","ID0352","n-year endowment insurance",5e+05,"MXN",2022-02-04,20,NA,2002-12-18,"f",0.05,2025-12-31,19,23,2042-02-04,3,190780.081416473,12.7018340632271,15019.8845668122,20026.51,220160.47496482,11.4950163618746,47506.6798738852,220722.45919393,11.472115074774,48412.6387443467
"P10871","ID0680","n-year endowment insurance",2e+06,"MXN",2013-11-12,20,NA,1983-02-14,"m",0.05,2025-12-31,30,42,2033-11-12,12,804262.601027398,12.2817498625659,65484.365829559,87312.49,1372588.52005229,6.44506389588493,950537.587333177,1364277.56778954,6.52941971870558,936702.647368077
"P10872","ID0243","h-payment years, whole life insurance",1500000,"MXN",2018-02-04,NA,"up to 65 years of age",1993-02-01,"m",0.05,2025-12-31,25,32,NA,7,238152.760800898,16.3778358181962,14541.1618143286,19388.22,302366.827033044,16.3778358181962,64214.0140577436,230867.319074861,16.956148411565,-15694.832742193
"P10873","ID0265","n-year term insurance",1e+06,"MXN",2012-07-30,15,NA,1997-04-22,"m",0.05,2025-12-31,15,28,2027-07-30,13,22079.9078478726,10.53514436116,2095.83344004993,2794.44,6250.65790333097,1.9035507675214,2261.1390982366,1904.58818185832,1.90759568094923,-2093.40807414551
"P10874","ID0027","h-payment years, whole life insurance",1500000,"MXN",2017-03-28,NA,"up to 65 years of age",1972-02-06,"m",0.05,2025-12-31,45,53,NA,8,459110.999794385,11.6182486589302,39516.3688841774,52688.49,580520.122379624,11.6182486589302,121409.138666957,492835.105010128,12.0414702309685,16999.9421228658
"P10875","ID0868","n-year term insurance",1500000,"MXN",2014-08-19,20,NA,1998-02-08,"m",0.05,2025-12-31,16,27,2034-08-19,11,48211.3855606915,12.5666516193633,3836.45437312874,5115.27,39673.6391081801,7.19612510487771,12066.0469592593,17558.391320475,7.25624897324171,-10279.8631935406
"P10876","ID0237","n-year term insurance",2500000,"MXN",2024-06-27,15,NA,1978-06-05,"f",0.05,2025-12-31,46,47,2039-06-27,1,167893.813500715,10.2898244390822,16316.4896053066,21755.32,167657.969897733,9.81449274604245,7519.89715185919,204614.588422321,9.72090406357636,46003.5544780182
"P10877","ID0275","n-year term insurance",1500000,"MXN",2024-09-24,20,NA,1997-08-22,"m",0.05,2025-12-31,27,28,2044-09-24,1,90071.3859413364,12.3580648772861,7288.47006677284,9717.96,90122.7332983612,11.9874037351857,2752.90079657189,45588.7387803021,12.2074768179125,-43385.0897827488
"P10878","ID0147","h-payment years, whole life insurance",2500000,"MXN",2021-03-14,NA,"up to 65 years of age",1991-10-11,"m",0.05,2025-12-31,29,34,NA,4,455003.015432626,15.6931655793604,28993.7051343576,38658.27,521290.532886945,15.6931655793604,66287.5587957286,399693.211224885,16.2576228151617,-71675.4680351261
"P10879","ID0678","n-year term insurance",2e+06,"MXN",2024-06-06,20,NA,1975-03-23,"f",0.05,2025-12-31,49,50,2044-06-06,1,246056.580052495,11.9565813270184,20579.1750436622,27438.9,250001.000455111,11.5834965282929,11622.1982874788,280604.611072582,11.4400262585647,45178.3086929839
"P10880","ID0468","n-year term insurance",1e+06,"MXN",2011-12-06,20,NA,1968-08-27,"m",0.05,2025-12-31,43,57,2031-12-06,14,141513.542016437,11.7368189271578,12057.2314265656,16076.31,94077.2556341059,4.95583319637613,34323.6225541807,67310.1086712348,5.03289498916924,6627.32363873637
"P10881","ID0216","h-payment years, whole life insurance",5e+05,"MXN",2024-01-23,NA,"up to 65 years of age",1975-08-14,"m",0.05,2025-12-31,48,50,NA,1,167425.079205525,10.5286306875344,15901.8854563634,21202.51,172427.289573176,10.5286306875344,5002.24149410918,143932.832145679,10.8877157799103,-29202.3448798499
"P10882","ID0131","n-year endowment insurance",2e+06,"MXN",2018-10-22,20,NA,1992-01-04,"m",0.05,2025-12-31,26,33,2038-10-22,7,794614.845304591,12.3802526217292,64184.0574327155,85578.74,1088354.51773474,9.36376441155867,487350.147736216,1074339.59551648,9.5065898491995,464168.10977302
"P10883","ID0683","n-year term insurance",2e+06,"MXN",2011-05-06,20,NA,1967-03-11,"m",0.05,2025-12-31,44,58,2031-05-06,14,297746.702319834,11.6789118339031,25494.3873671085,33992.52,198431.934730354,4.94153154052496,72450.6024389099,144357.643890354,5.01879984353546,16406.4033473223
"P10884","ID0773","n-year term insurance",2500000,"MXN",2022-02-24,20,NA,1983-04-14,"m",0.05,2025-12-31,38,42,2042-02-24,3,272829.095490233,11.988453644975,22757.6552881439,30343.54,273475.048847745,10.8576527843278,26380.3326722232,167047.337545299,11.1603815670934,-86936.7758269724
"P10885","ID0027","h-payment years, whole life insurance",1e+06,"MXN",2024-08-31,NA,"up to 65 years of age",1972-02-06,"m",0.05,2025-12-31,52,53,NA,1,376145.189494726,8.83423157046141,42578.1446291746,56770.86,387013.414919749,8.83423157046141,10868.2221490659,328556.736673418,9.09423827810465,-58659.0593962718
"P10886","ID0382","n-year term insurance",1e+06,"MXN",2025-12-09,20,NA,1998-09-11,"m",0.05,2025-12-31,27,27,2045-12-09,0,60047.5906275576,12.3580648772861,4858.98004451523,6478.64,60047.5906275576,12.3580648772861,0.000550122058484703,29892.2826127577,12.5920802798807,-31292.3836255771
"P10887","ID0272","n-year endowment insurance",5e+05,"MXN",2012-03-13,15,NA,1996-02-06,"f",0.05,2025-12-31,16,29,2027-03-13,13,241743.099139423,10.6083173206372,22788.0720224254,30384.1,453563.510333923,1.90747681316605,410095.785654734,453571.69178662,1.90717296756002,410110.89116389
"P10888","ID0346","n-year term insurance",1500000,"MXN",2016-08-18,15,NA,2002-03-25,"m",0.05,2025-12-31,14,23,2031-08-18,9,30497.6266110453,10.5471474906198,2891.55211285029,3855.4,21898.0348525103,5.17286761639203,6940.42949633192,7783.95550142343,5.19749799865868,-7244.86983659807
"P10889","ID0891","n-year term insurance",2e+06,"MXN",2019-09-08,20,NA,1989-08-02,"m",0.05,2025-12-31,30,36,2039-09-08,6,141129.977146124,12.2817498625659,11491.0317117173,15321.38,137540.256279353,9.78020102010215,25155.6240503233,74916.3425452242,9.96310896328868,-39570.0912607398
"P10890","ID0722","n-year endowment insurance",5e+05,"MXN",2014-06-07,10,NA,1983-09-01,"m",0.05,2025-12-31,30,42,2024-06-07,11,310531.751005994,7.78389969271224,39894.1100560087,53192.15,0,0,0,0,0,0
"P10891","ID0583","n-year endowment insurance",5e+05,"MXN",2018-03-20,10,NA,2003-12-23,"m",0.05,2025-12-31,14,22,2028-03-20,7,308152.445783597,7.88071273698003,39102.103587357,52136.14,432139.122275455,2.78766862525542,323135.410985512,432018.376434987,2.79247908385565,322826.56608776
"P10892","ID0881","h-payment years, whole life insurance",1e+06,"MXN",2017-04-21,NA,"up to 65 years of age",1991-09-23,"f",0.05,2025-12-31,25,34,NA,8,108335.100635586,17.1121457003065,6330.88933047396,8441.19,151334.714596353,17.1121457003065,42999.5597233752,159877.284489954,16.956148411565,52529.7316822903
"P10893","ID0949","n-year term insurance",1e+06,"MXN",2024-06-14,15,NA,2003-11-14,"m",0.05,2025-12-31,20,22,2039-06-14,1,30640.5993818598,10.4774306943661,2924.43827839739,3899.25,30236.6236485378,9.99478466832449,1007.50056006462,12904.599403976,10.0956117150675,-16619.3860810068
"P10894","ID0278","h-payment years, whole life insurance",5e+05,"MXN",2022-06-28,NA,"up to 65 years of age",1998-11-09,"m",0.05,2025-12-31,23,27,NA,3,74053.5919799301,16.6847193648582,4438.40800438656,5917.88,82158.3563601558,16.6847193648582,8104.73108397549,60341.8843236635,17.2565780581739,-16249.8842955163
"P10895","ID0102","n-year term insurance",2500000,"MXN",2018-10-08,20,NA,1980-08-15,"m",0.05,2025-12-31,38,45,2038-10-08,7,272829.095490233,11.988453644975,22757.6552881439,30343.54,261163.343266604,9.08945462654627,54308.6707375098,164518.284856732,9.30801456570193,-47310.2993644874
"P10896","ID0236","n-year endowment insurance",1500000,"MXN",2014-05-05,20,NA,1978-07-23,"f",0.05,2025-12-31,35,47,2034-05-05,11,584893.990595726,12.5310480009683,46675.5845600889,62234.11,976797.177239387,7.16507293524127,642363.224332016,980014.852600645,7.12146954531889,647616.113316876
"P10897","ID0139","n-year term insurance",1500000,"MXN",2011-02-08,10,NA,1972-08-18,"m",0.05,2025-12-31,38,53,2021-02-08,14,82267.1512901447,7.69718984756864,10687.9462400334,14250.59,0,0,0,0,0,0
"P10898","ID0947","n-year endowment insurance",2500000,"MXN",2019-04-07,15,NA,2002-02-26,"m",0.05,2025-12-31,17,23,2034-04-07,6,1220587.48667538,10.5115032890181,116119.21274387,154825.62,1621934.87898482,7.21425589903593,784221.147179644,1615381.10502193,7.2675487704184,771479.046826727
"P10899","ID0159","n-year endowment insurance",1e+06,"MXN",2015-03-20,20,NA,1979-10-27,"f",0.05,2025-12-31,35,46,2035-03-20,10,389929.327063817,12.5310480009683,31117.0563733926,41489.41,621369.509576835,7.77774034427047,379349.116064101,624000.478543174,7.72420106504185,383646.069860706
"P10900","ID0795","n-year endowment insurance",2500000,"MXN",2016-10-03,10,NA,1985-11-21,"m",0.05,2025-12-31,30,40,2026-10-03,9,1552658.75502997,7.78389969271224,199470.550280044,265960.73,2381299.36139537,0.975371204931396,2186741.53313197,2381129.50035034,0.976649463562765,2186316.69713789
"P10901","ID0914","n-year endowment insurance",2e+06,"MXN",2024-02-02,20,NA,1984-01-11,"m",0.05,2025-12-31,40,41,2044-02-02,1,842132.149727235,11.8949885769158,70797.2222320189,94396.3,876929.035789889,11.5376838345916,60093.0373734417,841819.946420542,11.8963089003226,-405.711465102155
"P10902","ID0131","n-year term insurance",1500000,"MXN",2023-09-25,20,NA,1992-01-04,"m",0.05,2025-12-31,31,33,2043-09-25,2,111830.36842073,12.2520804993403,9127.45948957421,12169.95,112401.38809616,11.4957190349981,7474.64369367805,60803.9861898646,11.7431941677776,-46381.5782067441
"P10903","ID0274","n-year endowment insurance",2e+06,"MXN",2023-01-07,10,NA,1978-12-02,"m",0.05,2025-12-31,44,47,2033-01-07,2,1259896.43385106,7.60318189430126,165706.470181303,220941.96,1377376.56426007,6.39646683895752,317440.623904359,1367597.27064735,6.49575237962592,291209.073825436
"P10904","ID0713","n-year term insurance",1500000,"MXN",2017-04-12,10,NA,1993-11-19,"m",0.05,2025-12-31,23,32,2027-04-12,8,36087.5593313634,7.82644764611838,4610.97562560985,6147.97,10638.4601759501,1.90279775914739,1864.70252147102,5710.9759830832,1.90579810872522,-3076.61621579135
"P10905","ID0811","h-payment years, whole life insurance",2e+06,"MXN",2023-07-24,NA,"up to 65 years of age",1978-12-22,"m",0.05,2025-12-31,44,47,NA,2,593773.185933042,11.952393730347,49678.1815700612,66237.58,630924.531003902,11.952393730347,37151.3040748816,518948.984367565,12.3983997893009,-96981.0140692852
"P10906","ID0359","h-payment years, whole life insurance",1500000,"MXN",2017-09-04,NA,"up to 65 years of age",1994-05-02,"f",0.05,2025-12-31,23,31,NA,8,149464.808708104,17.4040949460862,8587.91044125598,11450.55,208888.795493408,17.4040949460862,59423.9509547274,222361.880556052,17.2565780581739,74163.8981430342
"P10907","ID0684","n-year endowment insurance",2e+06,"MXN",2013-11-04,10,NA,1982-08-17,"m",0.05,2025-12-31,31,43,2023-11-04,12,1242951.74004618,7.77551525092899,159854.581970973,213139.44,0,0,0,0,0,0
"P10908","ID0559","n-year endowment insurance",1500000,"MXN",2024-02-08,15,NA,2000-10-13,"m",0.05,2025-12-31,23,25,2039-02-08,1,737313.655352458,10.4440206141959,70596.7253980975,94128.97,772298.461174679,9.96499118850121,68802.6937001584,763548.569711642,10.0839559403827,51654.2800664386
"P10909","ID0941","n-year endowment insurance",2e+06,"MXN",2016-07-01,20,NA,2006-06-18,"f",0.05,2025-12-31,10,19,2036-07-01,9,758576.931318274,12.7482455309087,59504.4180376876,79339.22,1172596.92380139,8.49674243786128,667003.235630781,1173507.88915198,8.48744782590997,668467.271428184
"P10910","ID0137","n-year term insurance",1500000,"MXN",2016-01-02,10,NA,1998-05-26,"f",0.05,2025-12-31,17,27,2026-01-02,9,8874.76618856649,7.90369072780792,1122.86354491858,1497.15,1311.56558067281,0.977584309646329,213.872818782563,1463.99530816342,0.977538050266809,366.354489195704
"P10911","ID0977","n-year endowment insurance",1500000,"MXN",2011-12-27,15,NA,1993-12-11,"m",0.05,2025-12-31,18,32,2026-12-27,14,733199.885242167,10.4999717673571,69828.7482564073,93105,1428707.71876001,0.976272964933328,1360535.79795992,1428642.27633061,0.977093756914787,1360413.04065245
"P10912","ID0267","n-year endowment insurance",1500000,"MXN",2011-12-17,20,NA,1993-04-10,"m",0.05,2025-12-31,18,32,2031-12-17,14,584884.737891217,12.5310571160959,46674.8122263319,62233.08,1123890.20002031,5.15056269466762,883488.664853614,1121516.93685776,5.18256014082716,879621.926971076
"P10913","ID0615","h-payment years, whole life insurance",2e+06,"MXN",2012-05-04,NA,"up to 65 years of age",2003-03-12,"m",0.05,2025-12-31,9,22,NA,13,166648.900744071,18.423373971238,9045.51473602167,12060.69,285937.074337665,18.423373971238,119288.122671787,205037.87123238,18.8059080367469,34928.7009825954
"P10914","ID0039","h-payment years, whole life insurance",1500000,"MXN",2010-12-05,NA,"up to 65 years of age",1993-09-30,"m",0.05,2025-12-31,17,32,NA,15,178149.173973846,17.5002665614519,10179.7977389818,13573.06,302366.827033044,17.5002665614519,124217.700992109,230867.319074861,17.9975523930024,47655.9252123368
"P10915","ID0649","n-year endowment insurance",5e+05,"MXN",2013-03-21,10,NA,1981-05-17,"m",0.05,2025-12-31,31,44,2023-03-21,12,310737.935011546,7.77551525092899,39963.6454927434,53284.86,0,0,0,0,0,0
"P10916","ID0919","n-year term insurance",5e+05,"MXN",2021-05-29,10,NA,1992-07-06,"m",0.05,2025-12-31,28,33,2031-05-29,4,15506.744396736,7.79807906523393,1988.53387699921,2651.38,11507.8078110603,5.15056269466762,1265.73362301947,5555.6376757744,5.18256014082716,-4750.06455386532
"P10917","ID0058","n-year endowment insurance",1500000,"MXN",2010-07-31,20,NA,1975-08-10,"f",0.05,2025-12-31,34,50,2030-07-31,15,583445.557703663,12.5507543559273,46486.8916367663,61982.52,1179287.49937619,4.39212804938542,975111.125878499,1180526.976815,4.37545145408173,977125.846368762
"P10918","ID0512","n-year term insurance",1500000,"MXN",2018-08-15,15,NA,2003-09-29,"m",0.05,2025-12-31,14,22,2033-08-15,7,30497.6266110453,10.5471474906198,2891.55211285029,3855.4,26070.0508273684,6.57676358320354,7053.01008835625,9903.0458776639,6.61245572644525,-9217.20047813885
"P10919","ID0420","n-year endowment insurance",1500000,"MXN",2022-12-31,20,NA,1977-08-03,"m",0.05,2025-12-31,45,48,2042-12-31,3,651918.879476899,11.6182486589302,56111.6308158728,74815.51,731502.565880554,10.5286306875344,140723.910013401,705129.651795028,10.8877157799103,94202.145188252
